source,title,doi,pii,authors,container_title,published,openaccess,url,abstract
acm,Research and Application of Artificial Intelligence in Power Smart Constuction Site,10.1145/3640824.3640826,,MEIJIE FAN; LIMIAO XIE; Zhiduo Bai; MENG HAO; FENGCHAO YI; WENJIE WANG,2024 8th International Conference on Control Engineering and Artificial Intelligence,2024,,https://dl.acm.org/doi/10.1145/3640824.3640826,
acm,Research on the Construction of Evaluation Index System of Teachers' Teaching Reflection and Intelligent Evaluation Based on Artificial Intelligence,10.1145/3660043.3660185,,Na Yu,Proceedings of the 2023 International Conference on Information Education and Artificial Intelligence,2023,,https://dl.acm.org/doi/10.1145/3660043.3660185,
acm,Detecting of Research Front Topic in Artificial Intelligence Based on SciVal,10.1145/3421766.3421799,,Liqun Wen; Yao Lu; Hui Li; Suyan Long; Jiayu Li,Proceedings of the 2nd International Conference on Artificial Intelligence and Advanced Manufacture,2020,,https://dl.acm.org/doi/10.1145/3421766.3421799,
acm,Artificial intelligence in the treatment of ventricular tachycardia,10.1145/98894.98912,,E. Dennis Huthnance; Dan DiLorenzo,Proceedings of the third international conference on Industrial and engineering applications of artificial intelligence and expert systems  - IEA/AIE '90,1990,,https://dl.acm.org/doi/10.1145/98894.98912,
acm,"2023 6th International Conference on Algorithms, Computing and Artificial Intelligence",10.1145/3639631,,,,2023,,,
acm,Progress and prospect of artificial intelligence in the diagnosis and treatment of liver cancer,10.1145/3644116.3644275,,Jianhao Yu; Zhenyu Wang; Zhiyang Jin,Proceedings of the 2023 4th International Symposium on Artificial Intelligence for Medicine Science,2023,,https://dl.acm.org/doi/10.1145/3644116.3644275,
acm,Proceedings of the 1977 symposium on Artificial intelligence and programming languages  -,10.1145/800228,,,,1977,,,
acm,HCAI Block Model: A competence model for Human Centred Artificial Intelligence at K-12,10.1145/3701268.3701273,,Brian Conway; Keith Nolan; Keith Quille,Proceedings of the 2024 Conference on Human Centred Artificial Intelligence - Education and Practice,2024,,https://dl.acm.org/doi/10.1145/3701268.3701273,
acm,Artificial Intelligence-Assisted Personalized Enterprise Management Teaching Reform: Optimization of Teaching Mode Based on Experiments,10.1145/3744367.3744404,,Ling Lu; Li Wang; Jiang Lu,Proceedings of the 2025 International Conference on Artificial Intelligence and Educational Systems,2025,,https://dl.acm.org/doi/pdf/10.1145/3744367.3744404,
acm,Research on the Application of Artificial Intelligence (AI) in Customized Cosmetics Enterprises in South Korea,10.1145/3716895.3716981,,Jinyi Jiang; Enpeng Wu; Zihan Miao,Proceedings of the 5th International Conference on Artificial Intelligence and Computer Engineering,2024,,https://dl.acm.org/doi/10.1145/3716895.3716981,
acm,Research on Key Technologies of Artificial Intelligence-Based Multi-Sensor Data Fusion Laboratory Safety Early Warning System,10.1145/3744367.3744409,,Yanlun Chen; Qian Liu,Proceedings of the 2025 International Conference on Artificial Intelligence and Educational Systems,2025,,https://dl.acm.org/doi/pdf/10.1145/3744367.3744409,
acm,Navigating the Confluence: Advancements and Trends in Artificial Intelligence-Driven Design Education Based on CiteSpace's Visual Analytics,10.1145/3640771.3640780,,Ronghui Wu; Younghwan Pan,Proceedings of the 2023 2nd International Symposium on Computing and Artificial Intelligence,2023,,https://dl.acm.org/doi/10.1145/3640771.3640780,
acm,Proceedings of the 2018 Artificial Intelligence and Cloud Computing Conference,10.1145/3299819,,,,2018,,,
acm,"""Study on Derived Risks and Its Governances of \""Social Embedding\"" of Artificial Intelligence Algorithm""",10.1145/3661638.3661701,,Yue Zhang; Zifan Zhu; Zhenbo Xu,"Proceedings of the 2023 International Conference on Artificial Intelligence, Systems and Network Security",2023,,https://dl.acm.org/doi/10.1145/3661638.3661701,
acm,Research on Federated Learning's Contribution to Trustworthy and Responsible Artificial Intelligence,10.1145/3689299.3689322,,Shijia Huang; Yaxin Liang; Fangzhou Shen; Fanru Gao,"Proceedings of the 2024 3rd International Symposium on Robotics, Artificial Intelligence and Information Engineering",2024,,https://dl.acm.org/doi/10.1145/3689299.3689322,
acm,Proceedings of the International Workshop on Artificial Intelligence and Education,10.1145/3397453,,,,2019,,,
acm,Proceedings of the First International Conference on Distributed Artificial Intelligence,10.1145/3356464,,,,2019,,,
acm,Research themes and trends in artificial intelligence,10.1145/309697.309703,,Wullianallur Raghupathi; Sridhar P. Nerur,intelligence,1999,,https://dl.acm.org/doi/10.1145/309697.309703,
acm,2020 4th International Conference on Artificial Intelligence and Virtual Reality,10.1145/3439133,,,,2020,,,
acm,Exploration of Artificial Intelligence Technology in the Application of Academic Monitoring for College Students,10.1145/3700297.3700391,,Yu Sun; Liwei Tian; Mingjing Huang; Lei Yang,Proceedings of the 2024 International Symposium on Artificial Intelligence for Education,2024,,https://dl.acm.org/doi/10.1145/3700297.3700391,
acm,"Data Analysis in Digital Marketing using Machine learning and Artificial Intelligence Techniques, Ethical and Legal Dimensions, State of the Art.",10.1145/3549737.3549756,,Alexios Kaponis; Manolis Maragoudakis,Proceedings of the 12th Hellenic Conference on Artificial Intelligence,2022,,https://dl.acm.org/doi/10.1145/3549737.3549756,
acm,Creative Accessibility in the Era of Artificial Intelligence and Its Applied Technology Research,10.1145/3702386.3702400,,Xianchuang Wang; Haiguang Fang; Lili Shu; Zeyu Li,Proceedings of the 2024 International Conference on Artificial Intelligence and Teacher Education,2024,,https://dl.acm.org/doi/10.1145/3702386.3702400,
acm,Proceedings of 2018 International Conference on Mathematics and Artificial Intelligence,10.1145/3208788,,,,2018,,,
acm,2021 5th International Conference on Computer Science and Artificial Intelligence,10.1145/3507548,,,,2021,,,
acm,Use of Artificial Intelligence in the Personalisation of In-vehicle Interaction Interfaces,10.1145/3672919.3672950,,Mengyao Yu; Lijun Shi; Changhua He,"Proceedings of the 2024 3rd International Conference on Cyber Security, Artificial Intelligence and Digital Economy",2024,,https://dl.acm.org/doi/10.1145/3672919.3672950,
acm,"2024 2nd International Conference on Communications, Computing and Artificial Intelligence",10.1145/3676581,,,,2024,,,
acm,"2020 3rd International Conference on Algorithms, Computing and Artificial Intelligence",10.1145/3446132,,,,2020,,,
acm,Research on Classroom Management and Student Engagement Analysis System Based on Artificial Intelligence,10.1145/3745238.3745454,,Rihan Yang,Proceedings of the 2nd Guangdong-Hong Kong-Macao Greater Bay Area International Conference on Digital Economy and Artificial Intelligence,2025,,https://dl.acm.org/doi/pdf/10.1145/3745238.3745454,
acm,Proceedings of the Australasian Joint Conference on Artificial Intelligence - Workshops,10.1145/3314487,,,,2018,,,
acm,The 6th International Conference on Control Engineering and Artificial Intelligence,10.1145/3522749,,,,2022,,,
acm,"2021 4th International Conference on Algorithms, Computing and Artificial Intelligence",10.1145/3508546,,,,2021,,,
acm,2024 8th International Conference on Control Engineering and Artificial Intelligence,10.1145/3640824,,,,2024,,,
acm,2022 The 6th International Conference on Advances in Artificial Intelligence,10.1145/3571560,,,,2022,,,
acm,2020 4th International Conference on Computer Science and Artificial Intelligence,10.1145/3445815,,,,2020,,,
acm,2024 the 8th International Conference on Innovation in Artificial Intelligence,10.1145/3655497,,,,2024,,https://dl.acm.org/doi/pdf/10.1145/3655497,
acm,Application of Artificial Intelligence Technology in the Digital Transformation Path of Traditional Manufacturing Based on Bayesian Network,10.1145/3716895.3716910,,Xu Jiang; Ling Peng,Proceedings of the 5th International Conference on Artificial Intelligence and Computer Engineering,2024,,https://dl.acm.org/doi/10.1145/3716895.3716910,
acm,Artificial intelligence methods in process plant layout,10.1145/66617.66662,,A. McBrien; J. Madden; N. R. Shadbolt,Proceedings of the 2nd international conference on Industrial and engineering applications of artificial intelligence and expert systems - Volume 1,1989,,https://dl.acm.org/doi/10.1145/66617.66662,
acm,2021 2nd International Conference on Artificial Intelligence and Information Systems,10.1145/3469213,,,,2021,,,
acm,2020 The 4th International Conference on Advances in Artificial Intelligence,10.1145/3441417,,,,2020,,,
acm,2021 2nd International Conference on Artificial Intelligence in Electronics Engineering,10.1145/3460268,,,,2021,,,
acm,Proceedings of the 2020 Artificial Intelligence and Complex Systems Conference,10.1145/3407703,,,,2020,,,
acm,A Study on the Application of Artificial Intelligence in DDoS Attack Defense: A Literature Review,10.1145/3718751.3718783,,Zhe Ping; Dingyang Jiao,"Proceedings of the 2024 4th International Conference on Big Data, Artificial Intelligence and Risk Management",2024,,https://dl.acm.org/doi/10.1145/3718751.3718783,
acm,2021 the 5th International Conference on Innovation in Artificial Intelligence,10.1145/3461353,,,,2021,,,
acm,Artificial Intelligence Generation Content Empowering Java Framework Application Course for Software Technology Major,10.1145/3745238.3745456,,Jiahao Zhang,Proceedings of the 2nd Guangdong-Hong Kong-Macao Greater Bay Area International Conference on Digital Economy and Artificial Intelligence,2025,,https://dl.acm.org/doi/pdf/10.1145/3745238.3745456,
acm,Artificial intelligence techniques applied to maintenance management,10.1145/66617.66632,,A. K. Ray; M. S. S. N. Murty,Proceedings of the 2nd international conference on Industrial and engineering applications of artificial intelligence and expert systems - Volume 1,1989,,https://dl.acm.org/doi/10.1145/66617.66632,
acm,Detection of Appearance Defects in Cigarettes Based on AI Artificial Intelligence,10.1145/3672919.3672981,,Qiusheng Tian; Qiang Liu; Li Wang; Kunfeng Zhang,"Proceedings of the 2024 3rd International Conference on Cyber Security, Artificial Intelligence and Digital Economy",2024,,https://dl.acm.org/doi/10.1145/3672919.3672981,
acm,2023 7th International Conference on Control Engineering and Artificial Intelligence,10.1145/3580219,,,,2023,,,
acm,2021 3rd International Conference on Artificial Intelligence and Advanced Manufacture,10.1145/3495018,,,,2021,,,
acm,Research on Internet of Things Monitoring and Defense Technology Based on Artificial Intelligence,10.1145/3745238.3745463,,Kechun Yu,Proceedings of the 2nd Guangdong-Hong Kong-Macao Greater Bay Area International Conference on Digital Economy and Artificial Intelligence,2025,,https://dl.acm.org/doi/pdf/10.1145/3745238.3745463,
acm,On the Influence and Application of Artificial Intelligence on China's Commercial Sports Industry—Empirical Analysis Based on Artificial Intelligence Coupling Model,10.1145/3545822.3545833,,Bo Yang,2022 7th International Conference on Multimedia Systems and Signal Processing (ICMSSP),2022,,https://dl.acm.org/doi/10.1145/3545822.3545833,
acm,Research and Implementation of Human-Computer Interaction Technology Based on Artificial Intelligence Visual Tracking Algorithm,10.1145/3726010.3726030,,Xie Hui; Wang Hui,"Proceedings of the 2024 International Conference on Artificial Intelligence, Digital Media Technology and Interaction Design",2024,,https://dl.acm.org/doi/10.1145/3726010.3726030,
acm,Research on Academic Early Warning Model Construction and Intervention Strategy Optimization for University Students Based on Artificial Intelligence,10.1145/3744367.3744394,,Jing Liu; Qian Liu,Proceedings of the 2025 International Conference on Artificial Intelligence and Educational Systems,2025,,https://dl.acm.org/doi/pdf/10.1145/3744367.3744394,
acm,Technological Transformation in Language Learning: A Systematic Review of Interactive Learning Tools from Software Applications to Artificial Intelligence Driven Solutions,10.1145/3744367.3744434,,Bo Yu,Proceedings of the 2025 International Conference on Artificial Intelligence and Educational Systems,2025,,https://dl.acm.org/doi/pdf/10.1145/3744367.3744434,
acm,"International Conference on Artificial Intelligence, Automation and High Performance Computing",10.1145/3690931,,,,2024,,,
acm,Proceedings of the 2024 Workshop on Artificial Intelligence and Security,10.1145/3689932,,,,2024,,https://dl.acm.org/doi/pdf/10.1145/3689932,
acm,Research on the Application of Artificial Intelligence in Basic Education: A Global Trend Analysis Based on Bibliometrics,10.1145/3724504.3724635,,Hao He; Chaobang Gao,Proceedings of the 2024 2nd International Conference on Information Education and Artificial Intelligence,2024,,https://dl.acm.org/doi/10.1145/3724504.3724635,
acm,Research on Digital Knowledge Service of Library Based on Artificial Intelligence,10.1145/3675417.3675559,,Xue Zhang; Lijun Yin,Proceedings of the 2024 Guangdong-Hong Kong-Macao Greater Bay Area International Conference on Digital Economy and Artificial Intelligence,2024,,https://dl.acm.org/doi/10.1145/3675417.3675559,
acm,A Promising Form of Suicide Intervention Model,10.1145/3500931.3500941,,Yuwei Shan,Proceedings of the 2nd International Symposium on Artificial Intelligence for Medicine Sciences,2021,,https://dl.acm.org/doi/10.1145/3500931.3500941,
acm,The Application of Artificial Intelligence in the Creation of Four Grid Painting and Product Design,10.1145/3726010.3726094,,Linlin Xu; Pengfei Cheng,"Proceedings of the 2024 International Conference on Artificial Intelligence, Digital Media Technology and Interaction Design",2024,,https://dl.acm.org/doi/10.1145/3726010.3726094,
acm,Advancing Cyber Threat Intelligence through Machine Learning Algorithms,10.1145/3660853.3660879,,Velizar Varbanov,Proceedings of the Cognitive Models and Artificial Intelligence Conference,2024,,https://dl.acm.org/doi/10.1145/3660853.3660879,
acm,Reconstruction of online and offline integrated teaching modes in colleges and universities based on artificial intelligence,10.1145/3722237.3722273,,Zhuang Li; Zheng Chu; Wenxuan Sun,Proceedings of the 2024 3rd International Conference on Artificial Intelligence and Education,2024,,https://dl.acm.org/doi/10.1145/3722237.3722273,
acm,The Application of Artificial Intelligence in Financial Compliance Management,10.1145/3358331.3358339,,Raghad Al-Shabandar; Gaye Lightbody; Fiona Browne; Jun Liu; Haiying Wang; Huiru Zheng,Proceedings of the 2019 International Conference on Artificial Intelligence and Advanced Manufacturing,2019,,https://dl.acm.org/doi/10.1145/3358331.3358339,
acm,Research Hotspot and Trend of Artificial Intelligence Applied in Supply Chain Resilience—Visual Analysis Based on CiteSpace,10.1145/3727648.3727674,,Libo Ding; Guangliang Wang,"Proceedings of the 4th International Conference on Computer, Artificial Intelligence and Control Engineering",2025,,https://dl.acm.org/doi/10.1145/3727648.3727674,
acm,Research on the Analysis of Skill Training Behavior and Accurate Evaluation Model Based on Artificial Intelligence,10.1145/3722237.3722334,,Songyun Jiang; Can Zhou; Yanan Huang,Proceedings of the 2024 3rd International Conference on Artificial Intelligence and Education,2024,,https://dl.acm.org/doi/10.1145/3722237.3722334,
acm,Application of artificial intelligence in the process of rehabilitation of mentally ill patients returning to society,10.1145/3570773.3570803,,Tong Yu; Kesui Deng; Qiqi Yao,Proceedings of the 3rd International Symposium on Artificial Intelligence for Medicine Sciences,2022,,https://dl.acm.org/doi/10.1145/3570773.3570803,
acm,Research on the Application of Artificial Intelligence Technology in Material Support,10.1145/3640771.3640776,,ChengGong Zhai; Fei Xiang; YiWei Liu; HongSi Xu; LiYong Zhou; Xing Zhang,Proceedings of the 2023 2nd International Symposium on Computing and Artificial Intelligence,2023,,https://dl.acm.org/doi/10.1145/3640771.3640776,
acm,Research and Implementation of Automatic Verification of Station Code Drawing Based on Artificial Intelligence,10.1145/3690407.3690437,,Zihui Zhang; Tao He; Jiawei Zhao,"Proceedings of the 2024 4th International Conference on Artificial Intelligence, Big Data and Algorithms",2024,,https://dl.acm.org/doi/10.1145/3690407.3690437,
acm,Computer Artificial Intelligence Applied in the Judgement of Attentiveness Using EEG Signals Processing Technology,10.1145/3495018.3501122,,Xiangeng Bu; Tianao Cao; Jinwei Sun; Qisong Wang; Dan Liu,2021 3rd International Conference on Artificial Intelligence and Advanced Manufacture,2021,,https://dl.acm.org/doi/10.1145/3495018.3501122,
acm,An analysis of the application of artificial intelligence in product interaction design,10.1145/3660395.3660398,,Ying Yu; Huixian Ren,Proceedings of the 2023 3rd Guangdong-Hong Kong-Macao Greater Bay Area Artificial Intelligence and Big Data Forum,2023,,https://dl.acm.org/doi/10.1145/3660395.3660398,
acm,A Discussion of the Application of Artificial Intelligence In the Management of Mass Media Censorship in Mainland China,10.1145/3407703.3407719,,Zeng Yizhou; Zhu Simeng; Valliappan Raj,Proceedings of the 2020 Artificial Intelligence and Complex Systems Conference,2020,,https://dl.acm.org/doi/10.1145/3407703.3407719,
acm,Investigating the role of artificial intelligence in immersive visual design: A case study in Nanjing,10.1145/3703187.3703207,,Shuang Chen; Huan Chen; Yajun Lu,Proceedings of the 2024 7th International Conference on Computer Information Science and Artificial Intelligence,2024,,https://dl.acm.org/doi/10.1145/3703187.3703207,
acm,Proceedings of the 2024 5th International Artificial Intelligence and Blockchain Conference,10.1145/3702359,,,,2024,,https://dl.acm.org/doi/pdf/10.1145/3702359,
acm,Proceedings of the 8th International Conference on Robotics and Artificial Intelligence,10.1145/3573910,,,,2022,,https://dl.acm.org/doi/pdf/10.1145/3573910,
acm,Remote Control System for New Energy Grid Connected Power Generation Based on Artificial Intelligence,10.1145/3674225.3674375,,Xiang Ma; Leiyan Lv; Jiandong Wo; Yuchen Qi; Kaiyuan Ling; Xuan Fang,2024 International Conference on Power Electronics and Artificial Intelligence,2024,,https://dl.acm.org/doi/10.1145/3674225.3674375,
acm,Can Machines Tell What People Want? Bringing Situated Intelligence to Generative AI,10.1145/3686169.3686172,,Alexandra Bremers; Wendy Ju,Proceedings of the Halfway to the Future Symposium,2024,,https://dl.acm.org/doi/10.1145/3686169.3686172,
acm,Proceedings of the Fourteenth International Conference on Artificial Intelligence and Law,10.1145/2514601,,,,2013,,,
acm,An artificial intelligence framework for satellite autonomy,10.1145/67312.67317,,L. Raslavicius; T. P. Gathmann; J. M. Barry,Proceedings of the second international conference on Industrial and engineering applications of artificial intelligence and expert systems  - IEA/AIE '89,1989,,,
acm,"Network artificial intelligence, fast and slow",10.1145/3565009.3569521,,Dario Rossi; Liang Zhang,Proceedings of the 1st International Workshop on Native Network Intelligence,2022,,https://dl.acm.org/doi/10.1145/3565009.3569521,
acm,Artificial Intelligence Based Teaching Reform of C Language with High Proportion of Overseas Students,10.1145/3724504.3724523,,Yiming Ke; Yuanzheng Ke; Wei Li; Fangtong Liu,Proceedings of the 2024 2nd International Conference on Information Education and Artificial Intelligence,2024,,https://dl.acm.org/doi/10.1145/3724504.3724523,
acm,Research on optimization of Guangdong sericulture industry chain driven by artificial intelligence,10.1145/3745238.3745296,,Zhaoxuan Lin; Jian Zhang,Proceedings of the 2nd Guangdong-Hong Kong-Macao Greater Bay Area International Conference on Digital Economy and Artificial Intelligence,2025,,https://dl.acm.org/doi/pdf/10.1145/3745238.3745296,
acm,Synergizing Optogenetics and Artificial Intelligence: A Novel Paradigm for Advanced Neuroscience InvestigationsAI and Optogenetics: Advancing Neuroscience,10.1145/3644116.3644288,,Xueru Wang; Shanshan Li; Xin Jin,Proceedings of the 2023 4th International Symposium on Artificial Intelligence for Medicine Science,2023,,https://dl.acm.org/doi/10.1145/3644116.3644288,
acm,Research on the Analysis and Application of Artificial Intelligence and Teacher Collaborative Teaching System Model,10.1145/3702386.3702402,,Xinmei Kong; Haiguang Fang; Xiaoyong Ma; Xin Hong,Proceedings of the 2024 International Conference on Artificial Intelligence and Teacher Education,2024,,https://dl.acm.org/doi/10.1145/3702386.3702402,
acm,Proceedings of the 13th ACM Workshop on Artificial Intelligence and Security,10.1145/3411508,,,,2020,,,
acm,Proceedings of the 15th International Conference on Artificial Intelligence and Law,10.1145/2746090,,,,2015,,,
acm,Proceedings of the 10th international conference on Artificial intelligence and law,10.1145/1165485,,,,2005,,,
acm,Research and Implementation of Key Technologies for Real-time Classroom Feedback System Based on Artificial Intelligence in Higher Education,10.1145/3744367.3744428,,Jing Liu; Qian Liu,Proceedings of the 2025 International Conference on Artificial Intelligence and Educational Systems,2025,,https://dl.acm.org/doi/pdf/10.1145/3744367.3744428,
acm,2023 6th International Conference on Artificial Intelligence and Pattern Recognition (AIPR),10.1145/3641584,,,,2023,,,
acm,Study on the Influence Factors of Atmospheric Physical Environment on Respiratory System of Students and Artificial Intelligence,10.1145/3495018.3495400,,Jiawen Ji; Siwen Lin; Wenting Hao; Yi Jiang,2021 3rd International Conference on Artificial Intelligence and Advanced Manufacture,2021,,https://dl.acm.org/doi/10.1145/3495018.3495400,
acm,Simulation Research of Automotive Magneto-rheological Semi-Active Suspension Based on Artificial Intelligence Technology,10.1145/3603273.3630504,,Yijun Xu; Xuan Zhang; Jiajia Wu; Xuepeng Zou,Proceedings of the 2023 International Conference on Advances in Artificial Intelligence and Applications,2023,,https://dl.acm.org/doi/10.1145/3603273.3630504,
acm,Artificial Intelligence Based Myocardial Ischemia Detection in Cardiac Radiology,10.1145/3500931.3500951,,Xiangru Li; Jinfan Tian; Nan Nan; Chenchen Tu; Dongfeng Zhang; Xiantao Song; Hongjia Zhang,Proceedings of the 2nd International Symposium on Artificial Intelligence for Medicine Sciences,2021,,https://dl.acm.org/doi/10.1145/3500931.3500951,
acm,2021 The 5th International Conference on Advances in Artificial Intelligence (ICAAI),10.1145/3505711,,,,2021,,,
acm,The Impact of Artificial Intelligence Usage on Public Relations Career Choices: A Study of Students' Perceptions Through Social Cognitive Career Theory,10.1145/3722237.3722391,,Yang Zhang,Proceedings of the 2024 3rd International Conference on Artificial Intelligence and Education,2024,,https://dl.acm.org/doi/10.1145/3722237.3722391,
acm,Proceedings of the 13th International Conference on Artificial Intelligence and Law,10.1145/2018358,,,,2011,,,
acm,2024 5th International Conference on Artificial Intelligence in Electronics Engineering (AIEE),10.1145/3658835,,,,2024,,,
acm,Proceedings of the 11th international conference on Artificial intelligence and law,10.1145/1276318,,,,2007,,,
acm,Proceedings of the 12th International Conference on Artificial Intelligence and Law,10.1145/1568234,,,,2009,,,
acm,"GENERAL: GENerative, Explainable and Reasonable Artificial Learning",10.1145/3605390.3610821,,Luigi Di Caro; Amon Rapp; Federico Torrielli,Proceedings of the 15th Biannual Conference of the Italian SIGCHI Chapter,2023,,https://dl.acm.org/doi/10.1145/3605390.3610821,
acm,Current status of the application of artificial intelligence technology in the prevention and control of novel infectious coronavirus pneumonia,10.1145/3570773.3570810,,Huaru Wang; Yanhua Jin,Proceedings of the 3rd International Symposium on Artificial Intelligence for Medicine Sciences,2022,,https://dl.acm.org/doi/10.1145/3570773.3570810,
acm,Research Hotspots and Trends of Artificial Intelligence in Oncology Precision Medicine: A Bibliometric Analysis,10.1145/3706890.3706948,,Jianwen Zeng; Shihua Cao; Shiying Shen; Xin Liu; Sixie Li,Proceedings of the 2024 5th International Symposium on Artificial Intelligence for Medicine Science,2024,,https://dl.acm.org/doi/10.1145/3706890.3706948,
acm,Proceedings of the Eighteenth International Conference on Artificial Intelligence and Law,10.1145/3462757,,,,2021,,,
acm,Proceedings of the 11th ACM Workshop on Artificial Intelligence and Security,10.1145/3270101,,,,2018,,,
acm,Generality in artificial intelligence,10.1145/1283920.1283926,,John McCarthy,ACM Turing award lectures,2007,,https://dl.acm.org/doi/10.1145/1283920.1283926,
acm,Proceedings of the 8th international conference on Artificial intelligence and law,10.1145/383535,,,,2001,,,
acm,2022 The 3rd International Conference on Artificial Intelligence in Electronics Engineering,10.1145/3512826,,,,2022,,,
acm,Proceedings of the Nineteenth International Conference on Artificial Intelligence and Law,10.1145/3594536,,,,2023,,https://dl.acm.org/doi/pdf/10.1145/3594536,
acm,Proceedings of the 4th ACM workshop on Security and artificial intelligence,10.1145/2046684,,,,2011,,,
acm,Proceedings of the International Symposium on Big Data and Artificial Intelligence,10.1145/3305275,,,,2018,,,
acm,Proceedings of the 5th ACM workshop on Security and artificial intelligence,10.1145/2381896,,,,2012,,,
acm,Proceedings of the 2013 ACM workshop on Artificial intelligence and security,10.1145/2517312,,,,2013,,,
acm,Proceedings of the 10th ACM Workshop on Artificial Intelligence and Security,10.1145/3128572,,,,2017,,,
acm,Proceedings of the 2024 7th Artificial Intelligence and Cloud Computing Conference,10.1145/3719384,,,,2024,,https://dl.acm.org/doi/pdf/10.1145/3719384,
acm,Research on Application Strategies of Artificial Intelligence in Intelligent Teaching of Ideological and Political Education in Higher Vocational Colleges,10.1145/3708394.3708448,,Song Feng; Quan Zhou; Shuang Chen,Proceeding of the 2024 International Conference on Artificial Intelligence and Future Education,2024,,https://dl.acm.org/doi/10.1145/3708394.3708448,
acm,Design methodologies in mechanical engineering supported by artificial intelligence techniques,10.1145/98894.98935,,M. Cartmell; P. Fothergill; J. Forster,Proceedings of the third international conference on Industrial and engineering applications of artificial intelligence and expert systems  - IEA/AIE '90,1990,,https://dl.acm.org/doi/10.1145/98894.98935,
acm,User-centred product design visualisation and trend analysis in the view of artificial intelligence,10.1145/3722237.3722256,,Tingyin Deng; Xue Zhang; Xue Mei Jiang; Kexin Guo; Wenying Zhang,Proceedings of the 2024 3rd International Conference on Artificial Intelligence and Education,2024,,https://dl.acm.org/doi/10.1145/3722237.3722256,
acm,Deep differential fault analysis of lightweight block cipher TWINE in the context of artificial intelligence,10.1145/3640824.3640848,,Weitong Ji; Boliang Zhang; Zhicheng Liu; Min Zhang; Zhiqiang Gao,2024 8th International Conference on Control Engineering and Artificial Intelligence,2024,,https://dl.acm.org/doi/10.1145/3640824.3640848,
acm,Proceedings of the 2016 ACM Workshop on Artificial Intelligence and Security,10.1145/2996758,,,,2016,,,
acm,Proceedings of the 2nd International Conference on Innovation in Artificial Intelligence,10.1145/3194206,,,,2018,,,
acm,Proceedings of the 2024 International Symposium on Artificial Intelligence for Education,10.1145/3700297,,,,2024,,https://dl.acm.org/doi/pdf/10.1145/3700297,
acm,Proceedings of the 2018 International Conference on Computing and Artificial Intelligence,10.1145/3194452,,,,2018,,,
acm,Early Adoption of Generative Artificial Intelligence in Computing Education: Emergent Student Use Cases and Perspectives in 2023,10.1145/3649217.3653575,,C. Estelle Smith; Kylee Shiekh; Hayden Cooreman; Sharfi Rahman; Yifei Zhu; Md Kamrul Siam; Michael Ivanitskiy; Ahmed M. Ahmed; Michael Hallinan; Alexander Grisak; Gabe Fierro,Proceedings of the 2024 on Innovation and Technology in Computer Science Education V. 1,2024,,https://dl.acm.org/doi/10.1145/3649217.3653575,
acm,Proceedings of the 7th international conference on Artificial intelligence and law,10.1145/323706,,,,1999,,,
acm,2022 the 6th International Conference on Innovation in Artificial Intelligence (ICIAI),10.1145/3529466,,,,2022,,,
acm,Proceedings of the 8th International Conference on Computing and Artificial Intelligence,10.1145/3532213,,,,2022,,,
acm,Proceedings of the 2019 2nd Artificial Intelligence and Cloud Computing Conference,10.1145/3375959,,,,2019,,,
acm,Proceedings of the 8th ACM Workshop on Artificial Intelligence and Security,10.1145/2808769,,,,2015,,,
acm,Proceedings of the 3rd ACM workshop on Artificial intelligence and security,10.1145/1866423,,,,2010,,,
acm,Proceedings of the 12th ACM Workshop on Artificial Intelligence and Security,10.1145/3338501,,,,2019,,,
acm,Proceedings of the 2nd ACM workshop on Security and artificial intelligence,10.1145/1654988,,,,2009,,,
acm,Proceedings of the Mediterranean Conference on Pattern Recognition and Artificial Intelligence,10.1145/3038884,,,,2016,,,
acm,Curriculum descant,10.1145/350752.350758,,Richard G. Epstein; Deepak Kumar,intelligence,2000,,https://dl.acm.org/doi/10.1145/350752.350758,
acm,Session details: Chapter 7: SMA4H: Social Media Analytics for Health Intelligence (SMA4H): How Artificial Intelligence Transforms Healthcare,10.1145/3530280,,,IEEE/WIC/ACM International Conference on Web Intelligence,2021,,https://dl.acm.org/doi/10.1145/3530280,
acm,Research on the Application of Artificial Intelligence in Scenic Mobility Scooter Context-Aware Design Methodology,10.1145/3712623.3712664,,Liping Liu; Jie Zhang; Jiayi Yang; Yucao Cai,Proceedings of the 2024 2nd International Conference on Advances in Artificial Intelligence and Applications,2024,,https://dl.acm.org/doi/10.1145/3712623.3712664,
acm,Literature Review Profiles of Specialization in Education and Profession as the basis for the development of Artificial Intelligence Website,10.1145/3508259.3508296,,Yasinta Indrianti; Sasmoko; Sonya Rapinta Manalu; Queensy Lovenia Kerrin Waromi,2021 4th Artificial Intelligence and Cloud Computing Conference,2021,,https://dl.acm.org/doi/10.1145/3508259.3508296,
acm,Proceedings of the 2nd International Conference on Advances in Artificial Intelligence,10.1145/3292448,,,,2018,,,
acm,Proceedings of the 15th ACM Workshop on Artificial Intelligence and Security,10.1145/3560830,,,,2022,,,
acm,The Third International Conference on Artificial Intelligence and Machine Learning Systems,10.1145/3639856,,,,2023,,https://dl.acm.org/doi/pdf/10.1145/3639856,
